Order ID,Shipping Date,Carrier,Tracking Number,Latitude,Longitude,Shipping Status
ORD-0521C278,2024-11-28 17:02:34,名鉄運輸,名鉄705936136,43.139648,141.413157,配送中
ORD-1DCF641F,2024-10-29 14:05:32,西濃運輸,西濃917323214,34.433751,132.511182,配達完了
ORD-8D0AE473,2024-12-23 20:22:52,日本通運,日本810763352,43.104513,141.355602,不在票投函
ORD-D4D6031C,2025-04-12 13:52:15,久留米運送,久留488283807,43.074086,141.380723,配送準備中
ORD-8E84794D,2024-10-03 22:10:50,トナミ運輸,トナ200972359,43.076852,141.427531,配送準備中
ORD-818E5D5F,2025-02-17 10:10:04,名鉄運輸,名鉄894537149,35.227156,136.89324,配送中
ORD-2DD8B800,2025-06-20 20:23:07,日本郵便,日本434235988,38.287642,140.886877,不在票投函
ORD-39A9CF51,2025-03-31 09:31:48,佐川急便,佐川467935690,38.243424,140.797553,配達完了
ORD-6932F8A1,2025-04-12 16:30:46,日本通運,日本647209334,36.564708,136.686154,配送遅延
ORD-C2DD1C21,2024-12-27 09:38:54,佐川急便,佐川252790038,42.976093,141.413828,配送遅延
ORD-A0EDD04C,2024-11-25 20:45:30,福山通運,福山123767794,43.08792,141.396013,配送遅延
ORD-BC0BF8BF,2024-10-08 23:16:38,第一貨物,第一352176356,34.63917,135.423859,配送中
ORD-D516CF43,2024-11-26 11:29:14,日本通運,日本544678628,36.462628,136.633515,配達完了
ORD-21E39ECD,2025-01-01 18:25:38,久留米運送,久留354168714,34.48362,132.470507,配達完了
ORD-C63C4C47,2024-09-17 12:42:24,日本通運,日本604959357,35.592222,139.693904,不在票投函
ORD-2F32AE79,2024-12-27 03:24:36,第一貨物,第一647254080,38.210573,140.930518,配送遅延
ORD-29DC5E8C,2025-06-16 18:32:10,第一貨物,第一381230203,38.306922,140.868958,不在票投函
ORD-8DB1CB4F,2025-08-07 04:00:46,佐川急便,佐川369638338,35.371456,133.031296,配送準備中
ORD-D7FF2A61,2025-06-05 02:07:43,名鉄運輸,名鉄934263965,34.597049,135.533834,配送遅延
ORD-DBC1511A,2025-04-09 05:42:53,ヤマト運輸,ヤマ298687406,34.59926,135.515897,配送中
ORD-A356B2F1,2025-06-03 20:20:47,トナミ運輸,トナ752207716,35.773046,139.551123,配送準備中
ORD-D7F39EE5,2025-04-11 08:13:41,久留米運送,久留940447212,33.527317,130.407412,配送中
ORD-7C96EEB8,2025-03-25 10:45:10,日本郵便,日本857992606,38.194896,140.838979,配送中
ORD-A56D9AE6,2024-10-01 20:24:45,ヤマト運輸,ヤマ921343617,35.237748,136.994634,配送準備中
ORD-2A0DDA8B,2024-09-23 19:20:33,西濃運輸,西濃459982530,35.192064,136.856481,配送遅延
ORD-381F44DC,2024-09-11 20:28:18,日本郵便,日本682439965,38.231949,140.910081,不在票投函
ORD-4465C5E8,2024-12-22 17:59:25,トナミ運輸,トナ612970824,35.421171,132.990722,配送準備中
ORD-C27CBFB7,2025-07-02 06:37:11,西濃運輸,西濃996083399,38.283645,140.952715,不在票投函
ORD-87B3BE8B,2024-09-19 09:16:04,ヤマト運輸,ヤマ158839011,35.580052,139.68323,配送遅延
ORD-1F5E5298,2024-10-13 03:20:02,日本通運,日本254591885,43.137706,141.265858,配達完了
ORD-1C098FC2,2025-07-27 06:34:36,第一貨物,第一549882254,38.199953,140.95549,配送中
ORD-8F5285D1,2025-02-08 13:46:50,西濃運輸,西濃439827074,26.121651,127.601565,配送準備中
ORD-708C1D48,2024-12-17 10:49:57,日本通運,日本150389160,35.371124,133.054713,配送準備中
ORD-0652A233,2025-04-14 15:32:07,日本通運,日本205459823,38.194901,140.968559,配送準備中
ORD-C3A58217,2024-09-19 15:55:30,日本郵便,日本847844168,26.167607,127.724767,配送中
ORD-8F390D38,2025-05-04 08:23:04,トナミ運輸,トナ787380103,26.311131,127.662725,配送中
ORD-4FF3D7EA,2025-03-20 06:51:35,久留米運送,久留867021931,38.228293,140.867751,不在票投函
ORD-B706E71C,2024-12-12 01:34:27,久留米運送,久留262261013,35.246703,136.897404,配送中
ORD-F12A7ADD,2025-01-13 13:34:35,佐川急便,佐川885330556,33.627575,130.370958,配送遅延
ORD-D8F1B62B,2024-10-06 14:21:16,ヤマト運輸,ヤマ636244637,34.304536,132.3808,配送中
ORD-192D405B,2025-06-02 10:19:59,第一貨物,第一100848083,34.41826,132.510559,配送中
ORD-7D8E37D6,2024-11-24 13:38:51,トナミ運輸,トナ525288493,34.62305,135.542207,配送準備中
ORD-A96F8847,2025-04-07 23:04:33,日本郵便,日本332103449,26.301289,127.773287,配送中
ORD-B593D7CE,2025-04-27 20:31:49,佐川急便,佐川384891514,36.471416,136.589444,配送遅延
ORD-112BF4EE,2024-09-03 13:50:24,西濃運輸,西濃874460142,38.317633,140.862291,不在票投函
ORD-6297F27D,2025-01-15 11:06:24,福山通運,福山231964610,35.249613,136.809761,配送中
ORD-154317BA,2025-06-16 03:44:24,福山通運,福山300677689,36.652606,136.725225,配送遅延
ORD-7448E11F,2025-07-14 00:19:16,西濃運輸,西濃990484741,38.317477,140.90256,配送準備中
ORD-8230C9CC,2025-04-09 02:46:46,日本通運,日本682652440,35.176607,136.808347,配達完了
ORD-D27FC1EB,2025-01-02 08:04:15,日本通運,日本277492558,36.535668,136.721875,配送中
ORD-3B9E4DB8,2025-08-04 23:55:21,福山通運,福山551743370,33.631983,130.344441,配送準備中
ORD-26266FE5,2025-06-07 16:51:01,佐川急便,佐川762563110,43.060472,141.260403,配送準備中
ORD-471D8F6E,2025-02-10 23:59:45,日本郵便,日本805615936,33.669682,130.378102,配送準備中
ORD-819BB038,2024-12-29 04:16:52,久留米運送,久留799961392,35.75736,139.683895,配送準備中
ORD-862A1642,2024-11-07 18:41:53,トナミ運輸,トナ263991604,33.588753,130.402847,配達完了
ORD-5B1CF77D,2024-10-06 02:16:41,第一貨物,第一218058833,35.12496,136.980613,配送準備中
ORD-302FFDAC,2025-03-31 08:37:52,トナミ運輸,トナ634540350,43.151138,141.444481,配送準備中
ORD-97CAFB55,2024-09-21 07:14:59,佐川急便,佐川910204045,35.278706,136.973098,不在票投函
ORD-0FE09858,2025-06-11 01:31:23,日本郵便,日本894823233,34.375684,132.40204,配達完了
ORD-8A7CEC5C,2024-11-09 04:35:52,久留米運送,久留408847509,36.510819,136.587377,不在票投函
ORD-E4BFCAD2,2025-03-25 08:45:45,トナミ運輸,トナ390663358,34.618753,135.486595,配送準備中
ORD-0B6F332B,2025-04-17 17:11:27,久留米運送,久留542254716,36.590671,136.71191,配送中
ORD-D2727090,2024-12-02 00:05:48,日本郵便,日本351383846,33.503184,130.396145,配送中
ORD-49F63165,2025-01-29 23:05:54,福山通運,福山906092381,35.472028,133.123799,配送中
ORD-676B269A,2025-05-18 11:29:17,日本通運,日本854666469,43.043142,141.264265,配達完了
ORD-F1394570,2025-02-10 13:25:09,日本通運,日本610121870,35.407608,133.050308,配送遅延
ORD-DDCD20BB,2024-11-23 05:21:41,トナミ運輸,トナ505620045,36.592814,136.632212,配送準備中
ORD-35BD0075,2025-06-16 19:59:48,トナミ運輸,トナ799501805,36.60756,136.733661,配送準備中
ORD-3602F63F,2024-09-20 17:37:56,日本通運,日本517511266,34.327264,132.433712,配送中
ORD-F1939010,2024-12-19 03:54:11,西濃運輸,西濃673583228,36.515736,136.710576,配送準備中
ORD-BD99021A,2025-02-06 08:45:02,佐川急便,佐川601526215,35.530824,133.057775,配送準備中
ORD-8E24FF85,2025-08-16 01:28:54,福山通運,福山750211407,38.251249,140.853087,配送中
ORD-F0670B73,2025-05-30 07:23:22,トナミ運輸,トナ853175966,35.259385,136.942521,配送準備中
ORD-6485E8FF,2024-12-18 23:43:18,日本通運,日本934389903,38.242558,140.960124,配送準備中
ORD-F2F8F487,2025-07-17 22:28:47,久留米運送,久留407170608,34.323924,132.488552,配達完了
ORD-C4639AF4,2025-06-04 23:54:41,福山通運,福山808848288,34.376617,132.446284,配送準備中
ORD-9BD98921,2024-10-24 08:56:49,日本郵便,日本318853338,26.185162,127.759185,配送準備中
ORD-484F50B3,2024-12-21 01:45:39,ヤマト運輸,ヤマ368783661,35.137107,136.934068,不在票投函
ORD-BC0AF4C3,2024-12-30 12:45:30,福山通運,福山901747929,34.678876,135.545034,不在票投函
ORD-C28F9030,2025-01-09 23:16:48,久留米運送,久留596051461,43.07027,141.367958,配達完了
ORD-4D83DF93,2024-09-04 15:47:03,名鉄運輸,名鉄347271185,35.420705,133.108163,配送遅延
ORD-C65CD56E,2025-03-29 04:19:13,佐川急便,佐川651024499,35.262807,136.970969,配送準備中
ORD-54A4EF29,2025-05-04 14:48:48,佐川急便,佐川420288085,36.642241,136.56296,不在票投函
ORD-253028EC,2024-09-16 13:54:30,名鉄運輸,名鉄570520478,35.460822,133.000316,配達完了
ORD-C1983C2D,2025-02-27 07:16:32,トナミ運輸,トナ857829098,35.723191,139.714534,配送遅延
ORD-88898D75,2025-06-30 17:16:10,日本郵便,日本433203569,26.245711,127.738149,配送中
ORD-D9065B27,2025-07-10 06:48:13,日本郵便,日本276471383,35.520982,133.057056,配送中
ORD-9B12E8BE,2025-02-02 08:18:27,ヤマト運輸,ヤマ772473150,35.536901,132.967265,配送遅延
ORD-6102E881,2024-11-06 20:15:29,日本郵便,日本869281618,35.506919,133.115469,配送遅延
ORD-CB8A8D7E,2024-11-11 15:37:49,久留米運送,久留865136860,35.725326,139.652717,配達完了
ORD-B5F59275,2025-07-29 09:50:21,西濃運輸,西濃274060773,26.211703,127.672491,配送準備中
ORD-7BD4844D,2025-06-10 13:14:45,日本通運,日本810340984,35.759228,139.734898,不在票投函
ORD-F4DC1AE6,2024-12-29 00:58:44,名鉄運輸,名鉄180981916,35.420097,133.012144,不在票投函
ORD-C996288B,2025-04-29 19:36:27,トナミ運輸,トナ832035336,38.309699,140.770957,配送中
ORD-E0C04862,2025-05-08 14:47:35,久留米運送,久留798786621,26.183514,127.666968,配達完了
ORD-89F726C6,2025-08-21 03:15:46,佐川急便,佐川158968404,34.719923,135.47363,配送遅延
ORD-FD0C57FD,2025-04-04 00:42:17,日本通運,日本487547131,38.218476,140.955715,不在票投函
ORD-4A53FF0D,2024-12-26 06:04:04,西濃運輸,西濃288003907,34.684783,135.421913,配送準備中
ORD-6549B538,2025-03-25 06:10:39,名鉄運輸,名鉄794832157,34.336759,132.498699,不在票投函
ORD-3B65797F,2025-08-12 06:30:58,トナミ運輸,トナ181617451,26.115371,127.608108,不在票投函
ORD-D9F072F1,2025-04-13 23:27:30,日本郵便,日本636622137,35.092534,137.004395,配送中
ORD-74D7FB76,2025-01-30 02:54:12,福山通運,福山485613366,38.304545,140.8563,不在票投函
ORD-8F4A8DE2,2024-10-25 18:51:33,トナミ運輸,トナ194323820,42.992705,141.308571,配送中
ORD-354A23C6,2025-02-12 01:57:52,福山通運,福山207213881,26.185071,127.678153,配送中
ORD-FBA85ED0,2025-06-09 23:33:26,名鉄運輸,名鉄759021157,34.298689,132.383217,不在票投函
ORD-3609CFA7,2024-09-15 01:46:19,福山通運,福山395311162,34.354955,132.509271,配送準備中
ORD-3AAC11C2,2024-11-17 13:54:40,西濃運輸,西濃607181004,35.13134,136.833409,配送中
ORD-2373943C,2024-09-01 01:28:44,日本郵便,日本317162779,36.584258,136.623321,配達完了
ORD-9E429C56,2024-11-19 21:31:42,福山通運,福山563621273,34.449484,132.498766,配送中
ORD-2CF9FD1F,2024-11-21 12:51:18,トナミ運輸,トナ852325151,36.619523,136.662076,配達完了
ORD-FDDEF8DC,2025-04-15 19:44:47,日本郵便,日本787572776,38.350973,140.825398,不在票投函
ORD-CAEA55BB,2024-11-22 17:15:06,日本通運,日本710013570,34.78436,135.508715,配達完了
ORD-17B1D589,2025-05-25 02:31:34,ヤマト運輸,ヤマ638731789,43.081996,141.382257,配送遅延
ORD-22004896,2025-08-14 10:59:31,福山通運,福山627182284,34.411041,132.480799,不在票投函
ORD-DD68EBC4,2024-12-26 09:17:50,名鉄運輸,名鉄599923276,35.133925,136.915076,配送中
ORD-D437C14A,2025-05-25 02:31:56,久留米運送,久留258631933,35.103907,137.005427,配送遅延
ORD-68174408,2024-11-10 10:49:30,西濃運輸,西濃629800730,38.301139,140.897119,配送中
ORD-23CE5650,2024-11-04 18:44:29,佐川急便,佐川386010554,33.524741,130.380096,配送遅延
ORD-704867EC,2025-08-24 00:45:21,西濃運輸,西濃603761518,34.38772,132.529919,配送中
ORD-3202D9C5,2025-01-07 18:45:07,ヤマト運輸,ヤマ755567918,34.714359,135.594552,配送準備中
ORD-F66CD3A8,2024-09-23 13:17:48,日本郵便,日本725132957,38.316662,140.965524,配送準備中
ORD-B617A9F0,2024-09-07 15:24:54,福山通運,福山775539777,36.6595,136.677635,配送中
ORD-E40CD647,2024-10-13 15:28:30,佐川急便,佐川730485198,35.161533,136.868329,配送遅延
ORD-B70E586D,2024-12-15 11:39:18,日本郵便,日本693960559,35.508135,133.148417,配送中
ORD-AD625421,2024-11-05 11:29:23,第一貨物,第一369684417,43.08805,141.31851,配送遅延
ORD-7EF86F04,2025-04-02 21:44:15,トナミ運輸,トナ618447984,33.66044,130.326714,配送準備中
ORD-BAE22631,2025-06-01 08:52:31,日本郵便,日本217759328,35.42195,133.054706,配送中
ORD-A790D700,2024-09-16 16:44:02,ヤマト運輸,ヤマ164163131,34.596403,135.522164,不在票投函
ORD-ECA98AAC,2024-09-06 12:30:52,名鉄運輸,名鉄247002678,35.273842,136.930307,配送準備中
ORD-377BF03D,2024-11-10 17:22:49,福山通運,福山383281496,34.434943,132.424131,不在票投函
ORD-85C18E63,2024-10-31 02:31:34,ヤマト運輸,ヤマ912536208,43.044916,141.261203,配送中
ORD-89220A45,2025-07-19 23:52:49,日本郵便,日本371018530,26.134142,127.595412,不在票投函
ORD-706D257A,2025-05-18 08:56:18,西濃運輸,西濃962542154,35.469757,133.088565,配達完了
ORD-56A8C755,2024-12-30 09:49:37,ヤマト運輸,ヤマ524869051,26.27971,127.595271,配達完了
ORD-59015AEA,2025-03-19 13:20:12,佐川急便,佐川205154962,26.268021,127.655278,配送遅延
ORD-73893A10,2024-11-02 16:55:09,久留米運送,久留326266985,35.359848,132.956513,配送遅延
ORD-0186197C,2024-09-09 12:56:08,久留米運送,久留842728834,36.50115,136.68207,不在票投函
ORD-9BEA165D,2025-07-05 12:35:36,西濃運輸,西濃709256019,38.199013,140.812922,不在票投函
ORD-2442E669,2025-07-27 04:36:38,福山通運,福山202943303,33.499546,130.35573,配達完了
ORD-E9C55C83,2024-09-03 08:34:58,福山通運,福山588544039,43.112435,141.274326,配達完了
ORD-0C5329DF,2025-05-01 07:24:19,名鉄運輸,名鉄344575322,26.27094,127.62686,配送準備中
ORD-2BCEDA41,2025-01-17 15:27:02,ヤマト運輸,ヤマ625710182,34.77968,135.444204,配達完了
ORD-B2C62594,2025-06-15 08:01:50,久留米運送,久留222914299,35.768768,139.57127,配送中
ORD-0AF0B202,2024-10-08 02:36:23,日本通運,日本378677779,35.539244,133.124581,配達完了
ORD-571E78AC,2025-08-04 11:04:27,第一貨物,第一220869197,35.670705,139.68005,配送中
ORD-BF9E211A,2024-12-21 18:17:37,西濃運輸,西濃918697358,38.289722,140.83359,配送準備中
ORD-0F901F86,2024-11-25 03:07:52,日本郵便,日本453011227,43.095139,141.321235,配送準備中
ORD-30F53BF3,2025-06-18 08:51:59,第一貨物,第一828275029,36.582479,136.69412,配送遅延
ORD-4453C7F6,2025-04-25 06:52:47,佐川急便,佐川430587956,26.188482,127.610856,配送遅延
ORD-F525CDC7,2025-08-09 07:10:13,名鉄運輸,名鉄712359082,35.381177,133.006767,配送遅延
ORD-3C549C44,2025-08-17 09:08:35,西濃運輸,西濃206583955,35.775921,139.692538,配送遅延
ORD-E0B7EAF4,2025-08-24 21:02:38,佐川急便,佐川576328961,38.282647,140.804977,配達完了
ORD-1027E668,2025-07-17 15:23:46,久留米運送,久留332926374,36.58822,136.711616,不在票投函
ORD-CCF9D527,2025-07-17 10:46:39,名鉄運輸,名鉄674213727,36.642311,136.668632,配送中
ORD-96CF9910,2024-09-23 12:19:09,佐川急便,佐川656211622,36.579318,136.633288,配送中
ORD-476D3900,2024-10-21 06:56:29,佐川急便,佐川654159152,38.330312,140.902465,配送遅延
ORD-652019F1,2025-08-03 02:36:12,佐川急便,佐川433902406,34.335149,132.424829,配送遅延
ORD-F7F1AE25,2025-06-12 01:24:40,名鉄運輸,名鉄115939222,38.295603,140.887663,不在票投函
ORD-E7773E54,2024-11-05 11:42:32,西濃運輸,西濃793903745,35.53286,133.07892,配送遅延
ORD-DEE65A41,2025-01-12 09:05:51,久留米運送,久留663442778,34.60852,135.479861,配達完了
ORD-FA7F865D,2025-01-14 22:40:32,西濃運輸,西濃670888294,35.715762,139.703989,配送準備中
ORD-141D7316,2025-04-06 22:50:34,名鉄運輸,名鉄154348701,33.634698,130.434282,配達完了
ORD-A51D9EEA,2025-08-17 08:05:31,西濃運輸,西濃138566047,34.412428,132.538193,不在票投函
ORD-B74F4CC3,2024-11-28 17:34:01,日本通運,日本801296886,38.328117,140.837325,配送遅延
ORD-AFFDF3AA,2024-09-14 12:44:33,日本郵便,日本315978195,36.615257,136.72341,配達完了
ORD-FE719D9D,2025-04-11 22:48:07,ヤマト運輸,ヤマ114979018,34.366191,132.437964,配送中
ORD-70E86267,2024-11-04 13:10:40,日本通運,日本683260060,34.766437,135.403251,配送中
ORD-78381F47,2025-03-10 15:01:58,西濃運輸,西濃611874138,26.228807,127.695579,配達完了
ORD-87502032,2025-06-10 03:01:13,日本通運,日本966712865,43.14433,141.413232,配送遅延
ORD-FA3EC070,2024-12-25 23:47:56,日本郵便,日本857303619,35.10777,136.932601,配送遅延
ORD-A826C936,2024-09-19 02:27:06,トナミ運輸,トナ597013344,35.473739,132.982592,配送準備中
ORD-C58DE912,2025-06-14 07:38:49,名鉄運輸,名鉄470101704,35.5238,133.107762,不在票投函
ORD-1410A031,2025-07-16 10:24:43,日本通運,日本934237468,34.640121,135.530997,配送中
ORD-C46FB215,2025-07-07 15:54:30,第一貨物,第一347185019,35.279357,136.919646,配送中
ORD-5D877A65,2025-08-18 04:59:12,佐川急便,佐川864778797,42.976656,141.283298,配送中
ORD-A93579AD,2025-07-18 03:49:47,名鉄運輸,名鉄133699907,36.486091,136.717321,配送中
ORD-496B2B5D,2024-11-12 21:04:50,日本通運,日本931559692,35.752856,139.68037,不在票投函
ORD-089685FD,2024-09-28 08:21:32,日本通運,日本404096977,35.738564,139.646881,配送準備中
ORD-8907AF06,2025-02-15 00:55:51,第一貨物,第一128472669,38.262183,140.791439,配送中
ORD-171F383C,2025-05-01 05:32:11,日本郵便,日本576316914,35.256295,136.870326,不在票投函
ORD-DB00ED39,2024-09-22 07:54:44,日本郵便,日本777587945,38.260358,140.811836,配送準備中
ORD-188662DC,2025-03-05 20:25:53,トナミ運輸,トナ667114480,43.020543,141.407171,不在票投函
ORD-E119CEF2,2025-05-29 04:36:30,日本通運,日本267329700,35.730627,139.589368,配送中
ORD-D3F38594,2025-04-18 12:31:35,日本通運,日本625713752,33.685333,130.322846,配送遅延
ORD-004214BA,2025-03-06 01:11:24,福山通運,福山143412296,35.231132,136.981642,配送準備中
ORD-687E6394,2025-02-25 04:50:39,第一貨物,第一995624222,26.211661,127.60225,配送準備中
ORD-048B92E9,2025-02-11 17:01:13,佐川急便,佐川559790990,43.094366,141.255398,配送中
ORD-7AC8D7C2,2024-12-27 20:37:41,名鉄運輸,名鉄249249243,34.72869,135.52463,不在票投函
ORD-5CE575DA,2025-01-10 19:23:09,トナミ運輸,トナ478866018,26.179584,127.730153,配達完了
ORD-0086FDC5,2025-05-07 12:25:04,久留米運送,久留368246890,35.179362,136.905424,配送中
ORD-49145BB6,2025-05-19 05:05:55,ヤマト運輸,ヤマ275972689,35.195059,136.970369,配送遅延
ORD-BDC18B3A,2025-02-24 19:41:04,名鉄運輸,名鉄962435987,38.319066,140.906021,配送準備中
ORD-423ED7E1,2024-12-02 09:21:35,トナミ運輸,トナ131137777,36.609901,136.631954,配送中
ORD-1A6D195B,2025-01-25 15:50:46,佐川急便,佐川566022141,43.08613,141.400235,配送準備中
ORD-80EF19B0,2025-08-03 00:39:19,日本郵便,日本577908317,36.476071,136.694592,配送中
ORD-7EB09514,2025-03-29 06:51:12,日本郵便,日本435264537,43.071443,141.422894,配達完了
ORD-79B132E0,2024-09-10 00:57:29,佐川急便,佐川636347708,35.166866,136.832976,配送準備中
ORD-FB5391D2,2024-11-16 14:57:46,日本通運,日本539280434,26.310165,127.596766,配送中
ORD-1BF4B4F8,2024-11-08 14:35:37,佐川急便,佐川295013342,43.064259,141.308293,配達完了
ORD-B5C3D96F,2025-07-06 21:49:09,第一貨物,第一168658644,38.225568,140.951756,配送中
ORD-AAE8BD7F,2025-01-23 19:45:48,久留米運送,久留505130738,34.700664,135.407728,配送遅延
ORD-906E5F5B,2024-12-17 02:23:20,佐川急便,佐川436764363,35.129172,136.919437,配送中
ORD-E17CA232,2025-07-21 04:56:33,第一貨物,第一872255539,35.163945,136.926704,配送準備中
ORD-D78135E6,2025-03-28 16:40:23,久留米運送,久留805239383,34.771407,135.439634,配送準備中
ORD-A3F6CCC9,2025-08-04 05:41:59,名鉄運輸,名鉄448085774,33.642952,130.399959,配送遅延
ORD-D91A6EB4,2025-01-11 21:22:59,名鉄運輸,名鉄153198207,43.068941,141.398224,不在票投函
ORD-FD5C6834,2025-03-18 02:48:12,福山通運,福山258293223,33.621679,130.383258,配送中
ORD-1EF3F414,2024-10-18 14:41:27,ヤマト運輸,ヤマ996697404,35.366335,133.095314,配送中
ORD-6DD72A9B,2024-09-26 07:15:04,ヤマト運輸,ヤマ700965966,35.70004,139.577662,不在票投函
ORD-95625B90,2025-02-05 12:22:47,第一貨物,第一782110720,36.495872,136.565705,不在票投函
ORD-0D1750D2,2025-01-04 16:32:24,西濃運輸,西濃326563300,36.660423,136.563083,不在票投函
ORD-39D66A50,2025-03-29 06:40:31,日本郵便,日本484210803,34.433214,132.35894,配達完了
ORD-251E7D4A,2025-02-13 01:37:57,福山通運,福山308339115,38.216997,140.849096,配送準備中
ORD-B773644E,2025-04-10 19:20:11,トナミ運輸,トナ619505283,34.657359,135.551865,配達完了
ORD-96202FE4,2025-01-30 19:36:41,第一貨物,第一943591032,42.965587,141.426679,配送遅延
ORD-64ECB0F9,2025-02-16 21:42:24,日本郵便,日本616378067,34.607149,135.534291,配送中
ORD-23121418,2025-01-25 13:47:34,久留米運送,久留166913254,36.552498,136.671627,配送遅延
ORD-AE43D9D8,2025-06-15 13:19:56,福山通運,福山171129236,36.543927,136.642234,配送中
ORD-DD7A6607,2024-12-24 02:40:18,日本通運,日本562006159,43.159853,141.439341,配送遅延
ORD-399FA020,2025-01-12 21:34:25,ヤマト運輸,ヤマ226708582,35.146494,136.855024,配送準備中
ORD-8EA701FC,2024-11-02 01:52:03,西濃運輸,西濃300643468,34.76994,135.544793,配送遅延
ORD-2840769C,2024-11-25 19:34:27,トナミ運輸,トナ309896996,34.291051,132.41387,配送中
ORD-AF4707CF,2025-04-20 15:00:04,日本通運,日本862988984,34.79309,135.498712,配送準備中
ORD-A6938536,2025-01-08 10:13:02,福山通運,福山711558483,43.154216,141.3105,配送遅延
ORD-B34E55D6,2024-09-26 17:11:22,佐川急便,佐川453469993,33.667255,130.402148,不在票投函
ORD-B3335587,2025-06-29 10:09:52,佐川急便,佐川819055433,35.65116,139.660222,配送中
ORD-06504555,2025-03-04 08:55:24,日本通運,日本315436909,43.124709,141.385137,配達完了
ORD-88751B13,2025-04-24 00:08:46,名鉄運輸,名鉄818536783,26.183581,127.672453,配達完了
ORD-F0F8C94B,2025-06-13 18:34:13,福山通運,福山785681176,33.570976,130.343307,配送中
ORD-8DE746B4,2025-08-05 00:00:38,日本通運,日本857505504,35.621098,139.688436,配達完了
ORD-964DB622,2024-10-04 12:53:00,第一貨物,第一612939207,36.643366,136.581445,配送中
ORD-C4A39A23,2024-09-26 16:29:00,日本郵便,日本235014877,34.358925,132.371518,配送準備中
ORD-4C0FAA1F,2024-09-11 15:36:27,佐川急便,佐川653608127,26.154027,127.63833,不在票投函
ORD-491A30DD,2024-11-10 15:03:35,第一貨物,第一653368030,42.994482,141.309813,不在票投函
ORD-B140DA9D,2024-11-10 07:05:01,名鉄運輸,名鉄941529418,43.009606,141.401845,配送準備中
ORD-8BDD5087,2024-12-24 13:25:59,第一貨物,第一205013526,34.608624,135.453582,配送中
ORD-FEF88A92,2024-12-14 21:42:16,名鉄運輸,名鉄174499159,36.507698,136.709228,不在票投函
ORD-2FEB9267,2025-06-20 13:57:19,トナミ運輸,トナ164742181,33.634583,130.381627,配送中
ORD-486E60B1,2025-05-08 12:34:51,佐川急便,佐川586456589,36.584685,136.59289,不在票投函
ORD-ECD2425B,2024-12-10 14:54:13,第一貨物,第一360280487,35.509445,133.035472,配送中
ORD-25C1EAAA,2025-05-13 13:40:31,久留米運送,久留722208563,34.406911,132.499963,配送遅延
ORD-81862010,2025-08-24 23:40:18,ヤマト運輸,ヤマ209285981,26.258626,127.645769,配送遅延
ORD-555FD32B,2025-08-25 03:14:53,日本郵便,日本262872807,34.717988,135.573892,配送準備中
ORD-63CAFB2E,2025-05-28 14:00:08,名鉄運輸,名鉄256631604,33.505747,130.490055,配送中
ORD-637E17F6,2025-05-23 00:15:27,西濃運輸,西濃477494918,35.355522,133.06066,配送遅延
ORD-55A24C61,2025-07-24 19:45:18,ヤマト運輸,ヤマ270828224,34.719678,135.472191,配送中
ORD-9A876CDD,2024-08-31 19:44:00,西濃運輸,西濃695756266,34.626721,135.541284,配達完了
ORD-29B69ABD,2024-12-15 17:23:15,トナミ運輸,トナ771795658,35.431209,133.13923,配達完了
ORD-0FAF8D8F,2025-06-28 00:52:17,日本通運,日本763249127,33.628913,130.440958,不在票投函
ORD-4A375346,2025-06-09 18:35:23,福山通運,福山479470154,38.347174,140.80281,配送準備中
ORD-053BED5E,2025-01-26 16:52:31,名鉄運輸,名鉄834119835,35.685579,139.727027,配送遅延
ORD-4DDD8F78,2025-01-23 09:53:15,福山通運,福山981571237,43.068584,141.294098,配送遅延
ORD-DF85B418,2025-03-28 19:39:27,佐川急便,佐川650406016,33.526595,130.368175,配送準備中
ORD-8B441359,2025-04-25 05:57:23,ヤマト運輸,ヤマ671607818,34.770522,135.598084,配送遅延
ORD-9F1A7052,2025-02-18 12:36:29,名鉄運輸,名鉄434166492,38.203401,140.968918,不在票投函
ORD-93E72611,2025-03-04 07:39:55,佐川急便,佐川748827568,36.603457,136.663847,配送中
ORD-DE9CED03,2025-06-01 18:40:47,日本郵便,日本618181954,43.006966,141.262581,配送遅延
ORD-F25B981E,2024-10-26 01:18:05,福山通運,福山235583642,43.007814,141.311745,配送準備中
ORD-5CA0C989,2025-01-24 09:47:15,福山通運,福山649720777,34.769666,135.558486,配達完了
ORD-90CF2B45,2024-11-21 07:36:34,日本通運,日本349432284,35.48043,133.127049,配送中
ORD-14D11937,2025-05-26 09:38:34,名鉄運輸,名鉄492549779,35.377574,133.006528,配送中
ORD-447E8E03,2025-02-17 09:52:26,第一貨物,第一339120496,26.138646,127.735204,不在票投函
ORD-29D29C29,2025-03-05 11:25:53,西濃運輸,西濃119008393,34.331828,132.430028,不在票投函
ORD-0A330612,2025-06-08 19:27:21,久留米運送,久留143629073,36.473317,136.603495,配達完了
ORD-9E89E9FD,2025-05-30 11:45:39,日本通運,日本688575185,26.282327,127.672975,配送中
ORD-468E8A1E,2025-05-19 17:01:54,日本郵便,日本468174045,26.195529,127.605632,不在票投函
ORD-308998FF,2025-02-14 15:58:54,日本郵便,日本399747202,36.583112,136.57483,配送中
