Order ID,Customer ID,Product ID,Product Name,Quantity Ordered,Price,Total Price,Ordered Date
ORD-41FBED34,CUST-7770,PROD-348,はさみ,5,$533.85,$2669.27,2025-08-07 11:29:17
ORD-399891C0,CUST-2678,PROD-931,外付けHDD,2,$456.73,$913.45,2025-05-01 13:44:06
ORD-90C31EFC,CUST-9045,PROD-712,タブレット,7,$298.83,$2091.79,2024-12-01 22:34:28
ORD-06C35E66,CUST-1146,PROD-534,イヤホン,5,$385.86,$1929.3,2025-04-14 02:32:44
ORD-2158833C,CUST-2368,PROD-458,冷蔵庫,1,$92.79,$92.79,2024-09-25 03:26:05
ORD-0F93F896,CUST-2760,PROD-268,デスクチェア,1,$124.61,$124.61,2024-09-19 22:13:42
ORD-8A387E75,CUST-4129,PROD-183,クリアファイル,1,$4.77,$4.77,2025-01-20 03:51:34
ORD-0A92C83B,CUST-5166,PROD-879,スマートフォン,3,$423.28,$1269.84,2024-12-12 07:27:06
ORD-4FC8B769,CUST-3704,PROD-671,洗濯機,9,$366.51,$3298.56,2025-05-11 23:01:08
ORD-9621AF8E,CUST-9379,PROD-332,プリンター,2,$154.19,$308.39,2025-07-08 20:45:47
ORD-5A97E4F5,CUST-1984,PROD-667,ノート,2,$234.25,$468.51,2025-03-04 17:38:29
ORD-DC1A7452,CUST-9978,PROD-402,外付けHDD,6,$35.39,$212.32,2025-04-26 11:11:41
ORD-53DE8463,CUST-8570,PROD-733,ノート,7,$543.25,$3802.73,2024-11-28 03:42:44
ORD-4B6F0249,CUST-8416,PROD-617,スイッチ,3,$31.66,$94.98,2025-06-24 00:51:29
ORD-806C68B2,CUST-2010,PROD-762,イヤホン,5,$77.41,$387.03,2024-09-28 08:44:53
ORD-F3944359,CUST-5559,PROD-958,ハブ,3,$228.24,$684.72,2025-07-19 21:55:24
ORD-DDAA9C4C,CUST-7426,PROD-114,電卓,4,$430.05,$1720.19,2024-12-28 05:03:38
ORD-5F132D72,CUST-3778,PROD-352,付箋,7,$62.51,$437.59,2025-05-26 20:55:38
ORD-5B062DBC,CUST-6799,PROD-692,ファイル,3,$456.68,$1370.04,2024-10-24 14:32:38
ORD-C1C2D8A8,CUST-6276,PROD-857,掃除機,10,$242.11,$2421.07,2024-12-30 20:27:31
ORD-DB7ED598,CUST-8486,PROD-431,電卓,7,$189.75,$1328.23,2025-01-25 06:26:54
ORD-6360E223,CUST-9024,PROD-819,掃除機,9,$152.26,$1370.34,2025-02-14 19:08:39
ORD-DF03DC71,CUST-4762,PROD-129,デスク,6,$439.29,$2635.72,2025-05-03 10:48:16
ORD-E2EFDC06,CUST-8829,PROD-688,電卓,10,$563.72,$5637.2,2024-10-23 04:57:42
ORD-098E3157,CUST-9759,PROD-968,充電器,7,$390.93,$2736.53,2025-05-06 07:27:57
ORD-4019786A,CUST-8119,PROD-116,電卓,5,$632.38,$3161.9,2025-01-01 19:46:26
ORD-1522A589,CUST-2633,PROD-141,ファイル,10,$194.19,$1941.87,2025-05-04 22:22:06
ORD-749EB3D3,CUST-5466,PROD-847,付箋,2,$279.85,$559.71,2025-01-14 08:41:26
ORD-2236D15D,CUST-1072,PROD-890,ハブ,4,$501.23,$2004.91,2024-08-29 07:56:34
ORD-9B382433,CUST-1912,PROD-342,デスク,7,$651.77,$4562.37,2025-06-06 18:06:05
ORD-2A71A85B,CUST-1416,PROD-995,プリンター,9,$314.03,$2826.24,2025-03-31 01:41:49
ORD-D3845C9A,CUST-7714,PROD-733,ペン,7,$629.58,$4407.06,2024-09-23 00:55:05
ORD-A8841682,CUST-1247,PROD-975,洗濯機,7,$188.12,$1316.84,2025-04-25 20:30:06
ORD-ED45852B,CUST-6852,PROD-414,定規,7,$18.27,$127.87,2025-04-07 03:02:00
ORD-FB4081C3,CUST-8965,PROD-434,キーボード,3,$79.41,$238.24,2024-12-21 13:18:32
ORD-BFE69D81,CUST-1932,PROD-190,カレンダー,5,$116.51,$582.57,2025-08-19 18:05:30
ORD-2048AAB0,CUST-7380,PROD-269,プリンター,7,$274.91,$1924.39,2025-08-02 12:00:54
ORD-0E70B367,CUST-5681,PROD-206,手帳,1,$117.5,$117.5,2025-05-23 02:35:58
ORD-05EBA53F,CUST-5545,PROD-453,冷蔵庫,5,$56.53,$282.67,2025-05-20 21:09:39
ORD-C02A64BE,CUST-9220,PROD-457,掃除機,4,$284.39,$1137.57,2024-12-18 22:15:32
ORD-792DEAA7,CUST-7640,PROD-482,ルーター,6,$140.93,$845.6,2024-10-19 12:00:15
ORD-5D21DE71,CUST-5528,PROD-756,ルーター,8,$399.31,$3194.45,2025-02-08 16:01:37
ORD-ECEB9BDF,CUST-6420,PROD-138,はさみ,7,$599.1,$4193.7,2024-10-18 09:37:27
ORD-039D1217,CUST-6939,PROD-892,デスクチェア,8,$198.63,$1589.07,2025-07-06 07:43:04
ORD-808B07E5,CUST-8960,PROD-996,スイッチ,9,$658.24,$5924.16,2024-10-06 01:39:03
ORD-A5491F1C,CUST-6777,PROD-844,外付けHDD,6,$69.78,$418.68,2025-08-13 18:53:34
ORD-41468853,CUST-3792,PROD-274,デスク,9,$257.12,$2314.08,2025-01-20 15:22:30
ORD-C6BE5983,CUST-7869,PROD-568,冷蔵庫,1,$75.24,$75.24,2025-03-03 05:56:38
ORD-661CCDF2,CUST-9057,PROD-924,デスクチェア,3,$141.21,$423.64,2024-08-27 01:18:09
ORD-DE6EE010,CUST-8869,PROD-703,Webカメラ,10,$242.54,$2425.4,2025-02-05 17:15:52
ORD-C2C0D999,CUST-8014,PROD-435,USBメモリ,4,$548.74,$2194.96,2025-06-24 17:59:45
ORD-D1BD8F74,CUST-7511,PROD-608,スイッチ,10,$495.93,$4959.33,2024-10-10 11:26:48
ORD-9C835F6A,CUST-1864,PROD-245,スマートフォン,4,$584.22,$2336.88,2025-02-05 06:30:59
ORD-AB61A7ED,CUST-9470,PROD-447,ハブ,1,$385.76,$385.76,2025-08-13 14:21:43
ORD-02FDE38C,CUST-1015,PROD-160,コーヒーメーカー,5,$81.69,$408.47,2024-09-30 04:28:12
ORD-9A4569C1,CUST-6611,PROD-684,キーボード,3,$250.51,$751.52,2024-11-13 07:04:11
ORD-354C120A,CUST-3351,PROD-524,電子レンジ,6,$413.83,$2483.0,2025-08-17 02:00:17
ORD-1538DF0F,CUST-6245,PROD-326,付箋,6,$63.79,$382.72,2025-01-25 15:50:23
ORD-E1876BC2,CUST-4304,PROD-791,掃除機,8,$331.11,$2648.91,2025-03-12 11:47:26
ORD-2E7491B4,CUST-5057,PROD-441,USBメモリ,10,$251.77,$2517.73,2024-10-25 04:14:23
ORD-0836620B,CUST-7835,PROD-172,電源タップ,3,$635.11,$1905.34,2025-01-10 03:30:56
ORD-F364EBC4,CUST-8116,PROD-865,USBメモリ,1,$240.24,$240.24,2024-12-30 10:03:24
ORD-375AA854,CUST-1975,PROD-623,本棚,3,$22.92,$68.76,2025-08-07 09:08:44
ORD-843760EE,CUST-7518,PROD-909,ルーター,4,$233.55,$934.19,2025-08-14 10:20:28
ORD-CB24F294,CUST-7678,PROD-178,イヤホン,9,$526.59,$4739.28,2025-03-23 16:25:27
ORD-A638769A,CUST-9162,PROD-638,時計,4,$395.52,$1582.08,2024-08-30 22:43:35
ORD-2AC67603,CUST-3358,PROD-633,Webカメラ,7,$308.58,$2160.06,2025-06-17 22:21:28
ORD-29B34FBE,CUST-4089,PROD-774,充電器,9,$39.21,$352.92,2024-08-31 14:37:41
ORD-D22F67CB,CUST-5699,PROD-204,洗濯機,2,$423.6,$847.2,2025-07-18 02:21:31
ORD-E3681C46,CUST-2393,PROD-923,ペン,1,$217.6,$217.6,2025-02-24 11:23:51
ORD-AC5F7614,CUST-4315,PROD-948,ケーブル,1,$444.26,$444.26,2025-07-07 13:54:59
ORD-5ECE8F30,CUST-7122,PROD-398,LANケーブル,2,$465.7,$931.4,2025-05-07 06:24:57
ORD-B08F78A0,CUST-5937,PROD-355,クリアファイル,7,$50.71,$354.95,2025-04-18 22:04:25
ORD-B68CE496,CUST-3961,PROD-793,デスクトップPC,10,$177.41,$1774.07,2025-02-07 16:46:31
ORD-A11D6A5B,CUST-2428,PROD-327,電卓,9,$475.44,$4278.96,2025-01-22 02:19:14
ORD-5B017867,CUST-1791,PROD-848,USBメモリ,2,$30.78,$61.56,2024-12-31 22:05:55
ORD-FA8241AB,CUST-4936,PROD-525,時計,7,$439.07,$3073.51,2025-03-11 04:10:23
ORD-64F1BADC,CUST-8498,PROD-901,定規,8,$213.19,$1705.55,2025-03-04 03:35:34
ORD-3C9BC8FA,CUST-7816,PROD-450,定規,7,$275.22,$1926.54,2025-05-31 04:55:48
ORD-1B6B1B8C,CUST-6850,PROD-456,電源タップ,6,$542.89,$3257.36,2024-10-05 23:40:08
ORD-6779EDC0,CUST-1953,PROD-313,スイッチ,9,$100.17,$901.56,2024-10-28 17:05:26
ORD-F0BF555B,CUST-6420,PROD-925,スイッチ,4,$316.35,$1265.41,2025-01-28 15:32:26
ORD-A75C9290,CUST-2819,PROD-210,スマートフォン,3,$336.97,$1010.9,2024-10-29 02:32:15
ORD-A8F01CF8,CUST-4347,PROD-687,デスクチェア,6,$182.83,$1097.0,2025-03-30 06:09:22
ORD-14ECE529,CUST-4850,PROD-942,スマートフォン,9,$543.58,$4892.22,2025-03-11 06:45:28
ORD-B2F55367,CUST-3216,PROD-296,ルーター,4,$573.75,$2295.01,2025-01-11 14:31:06
ORD-707457E3,CUST-2347,PROD-310,ファイル,2,$275.37,$550.75,2025-06-29 07:54:06
ORD-EC16F3A7,CUST-9520,PROD-422,デスク,1,$409.23,$409.23,2025-05-03 08:21:35
ORD-C562024B,CUST-1374,PROD-246,ペン,5,$18.5,$92.5,2025-01-31 23:07:33
ORD-6BBE04ED,CUST-8080,PROD-241,ホッチキス,1,$340.19,$340.19,2024-12-06 19:38:20
ORD-B29B23BB,CUST-8209,PROD-388,マウス,6,$555.79,$3334.76,2025-04-08 12:47:25
ORD-B8D14CC1,CUST-3020,PROD-864,電源タップ,5,$446.39,$2231.97,2025-07-28 11:09:57
ORD-1C701B92,CUST-8823,PROD-547,USBメモリ,2,$370.39,$740.77,2025-07-03 15:54:34
ORD-B8B1E3F8,CUST-5680,PROD-675,ルーター,5,$580.83,$2904.17,2025-08-23 00:40:28
ORD-5E511FF6,CUST-3225,PROD-564,冷蔵庫,8,$221.13,$1769.01,2025-06-15 01:52:16
ORD-D82546CF,CUST-1893,PROD-278,冷蔵庫,5,$50.23,$251.17,2024-10-02 12:05:00
ORD-04A6C752,CUST-8156,PROD-680,デスクチェア,8,$150.89,$1207.15,2025-04-19 04:18:06
ORD-86BE1C3D,CUST-6650,PROD-271,タブレット,3,$203.34,$610.02,2025-04-07 00:49:55
ORD-EE74CAFB,CUST-6918,PROD-619,洗濯機,4,$400.0,$1600.0,2025-01-22 10:07:13
ORD-52312E22,CUST-8570,PROD-886,モニター,3,$330.35,$991.04,2025-02-22 09:46:29
ORD-7E0542A8,CUST-9948,PROD-285,付箋,5,$467.08,$2335.4,2025-05-26 08:15:58
ORD-D69629FC,CUST-2386,PROD-705,冷蔵庫,5,$530.55,$2652.73,2025-07-29 05:27:11
ORD-603D8967,CUST-6869,PROD-184,ペン,6,$549.41,$3296.48,2024-10-01 00:10:43
ORD-6CA4513C,CUST-2101,PROD-867,冷蔵庫,5,$277.33,$1386.63,2025-02-03 08:52:05
ORD-668043C3,CUST-7448,PROD-772,LANケーブル,5,$381.31,$1906.53,2025-03-25 06:50:16
ORD-B7BC1D57,CUST-5119,PROD-885,デスクチェア,3,$211.52,$634.56,2024-09-06 14:17:07
ORD-34536067,CUST-1096,PROD-130,スイッチ,2,$326.99,$653.99,2024-12-09 05:47:12
ORD-E83AB884,CUST-3783,PROD-410,外付けHDD,9,$331.61,$2984.46,2025-01-25 19:53:59
ORD-5693F717,CUST-9118,PROD-651,ファイル,6,$226.72,$1360.32,2024-11-14 20:15:20
ORD-7F2DD6A4,CUST-9088,PROD-109,イヤホン,9,$517.07,$4653.6,2025-02-07 04:49:40
ORD-BD2EEA6B,CUST-8699,PROD-880,時計,10,$604.07,$6040.73,2025-01-11 10:17:41
ORD-907DA131,CUST-6679,PROD-882,タブレット,2,$601.77,$1203.53,2024-11-04 21:35:44
ORD-72491574,CUST-5935,PROD-484,はさみ,1,$657.47,$657.47,2025-02-12 15:22:55
ORD-08B2DDE4,CUST-4743,PROD-533,時計,3,$666.35,$1999.06,2024-10-10 00:17:38
ORD-D454334C,CUST-6631,PROD-145,プリンター,9,$612.97,$5516.76,2025-08-12 22:16:32
ORD-7B2A7B6A,CUST-1456,PROD-158,電源タップ,2,$406.53,$813.07,2025-07-24 10:08:29
ORD-698AA13D,CUST-8922,PROD-828,タブレット,8,$214.19,$1713.55,2025-01-23 00:34:45
ORD-234CA092,CUST-5421,PROD-817,ホッチキス,1,$591.34,$591.34,2025-06-20 08:21:10
ORD-A80828C5,CUST-5066,PROD-208,クリアファイル,2,$196.93,$393.87,2025-05-08 21:53:00
ORD-5B7537B1,CUST-5883,PROD-112,時計,10,$543.42,$5434.2,2025-05-22 11:53:40
ORD-73658F51,CUST-3089,PROD-921,キーボード,7,$237.68,$1663.76,2024-08-28 11:37:11
ORD-8E4B237D,CUST-6735,PROD-592,デスクチェア,3,$429.57,$1288.72,2025-01-09 02:04:10
ORD-AC0E049F,CUST-6657,PROD-395,Webカメラ,9,$625.16,$5626.44,2024-11-15 05:29:29
ORD-36B1B564,CUST-4296,PROD-990,プリンター,9,$662.57,$5963.16,2024-12-06 22:44:58
ORD-F03CC69A,CUST-7547,PROD-601,カレンダー,6,$82.25,$493.48,2025-07-11 21:25:46
ORD-29BC85BE,CUST-6817,PROD-796,スマートフォン,7,$345.22,$2416.54,2024-11-29 23:50:42
ORD-164E2E6B,CUST-9537,PROD-620,イヤホン,6,$316.65,$1899.92,2025-06-26 22:10:44
ORD-28019984,CUST-8669,PROD-212,デスクチェア,6,$366.73,$2200.4,2025-06-11 03:30:31
ORD-A3A978B4,CUST-7822,PROD-182,クリアファイル,7,$492.39,$3446.71,2025-01-23 16:08:41
ORD-AE6B6E93,CUST-5940,PROD-144,電子レンジ,4,$370.83,$1483.33,2024-11-21 15:24:03
ORD-28042E6C,CUST-4915,PROD-497,スイッチ,7,$561.89,$3933.25,2025-07-19 09:13:02
ORD-E39C38D1,CUST-1231,PROD-449,電子レンジ,6,$277.35,$1664.08,2025-01-23 14:44:54
ORD-46AC0079,CUST-2956,PROD-812,クリアファイル,2,$66.03,$132.05,2024-08-31 08:51:07
ORD-96331FBC,CUST-4589,PROD-312,冷蔵庫,6,$366.25,$2197.48,2024-10-20 13:04:06
ORD-DB1D9360,CUST-4078,PROD-291,プリンター,5,$327.91,$1639.53,2025-01-08 23:59:23
ORD-3FFE922A,CUST-2222,PROD-623,外付けHDD,6,$348.42,$2090.52,2025-06-18 23:56:01
ORD-6388AF5A,CUST-7620,PROD-168,冷蔵庫,3,$74.57,$223.7,2025-06-20 05:00:06
ORD-1314D121,CUST-3380,PROD-756,ホッチキス,10,$397.46,$3974.6,2025-04-01 02:18:24
ORD-E83CC8FC,CUST-6110,PROD-671,ペン,10,$428.08,$4280.8,2024-12-25 16:31:37
ORD-D706B73D,CUST-5983,PROD-638,電卓,10,$661.89,$6618.93,2025-08-09 20:24:29
ORD-A6231996,CUST-9314,PROD-742,掃除機,7,$649.54,$4546.78,2025-08-22 02:32:11
ORD-04841ACE,CUST-4247,PROD-187,電子レンジ,7,$199.47,$1396.31,2024-11-21 17:49:04
ORD-F0C6965A,CUST-1957,PROD-455,USBメモリ,8,$551.19,$4409.49,2025-08-15 01:35:34
ORD-0824B223,CUST-1834,PROD-366,充電器,7,$502.02,$3514.14,2024-11-03 20:15:45
ORD-777F6F9D,CUST-4001,PROD-284,本棚,10,$642.77,$6427.67,2025-04-17 06:57:35
ORD-54A33AD3,CUST-2287,PROD-532,スイッチ,3,$208.73,$626.18,2025-06-23 07:23:35
ORD-25217FAE,CUST-1070,PROD-223,プリンター,8,$249.37,$1994.93,2025-06-13 09:36:52
ORD-C18EDA26,CUST-7641,PROD-700,ノートパソコン,2,$429.63,$859.25,2025-03-24 01:18:38
ORD-17FC7558,CUST-7397,PROD-308,マウス,10,$82.39,$823.87,2024-10-11 14:59:37
ORD-BB45BD92,CUST-9231,PROD-982,ホッチキス,4,$411.13,$1644.53,2025-04-14 07:39:59
ORD-94E3F2EE,CUST-1278,PROD-956,手帳,6,$586.47,$3518.84,2025-08-16 11:21:36
ORD-343F4D62,CUST-6667,PROD-331,ペン,1,$370.39,$370.39,2024-10-27 22:46:31
ORD-2948F343,CUST-3456,PROD-277,スピーカー,1,$364.41,$364.41,2025-07-20 20:01:20
ORD-E3DC2B24,CUST-4089,PROD-456,クリアファイル,8,$183.41,$1467.25,2025-03-02 00:06:50
ORD-3D1119E9,CUST-6780,PROD-602,定規,6,$345.51,$2073.04,2025-01-31 22:19:17
ORD-0C5755CD,CUST-5740,PROD-270,掃除機,9,$273.68,$2463.12,2024-09-30 23:05:38
ORD-C7384425,CUST-2063,PROD-101,電源タップ,1,$623.68,$623.68,2025-06-13 08:13:11
ORD-BE08D7D8,CUST-1578,PROD-322,USBメモリ,8,$180.92,$1447.36,2025-02-25 06:22:15
ORD-B691213D,CUST-1302,PROD-323,プリンター,5,$461.0,$2305.0,2025-04-12 13:27:02
ORD-D8A6AF16,CUST-3852,PROD-826,はさみ,5,$610.43,$3052.13,2025-06-07 04:39:45
ORD-BE176876,CUST-7241,PROD-311,デスクチェア,3,$600.59,$1801.78,2025-06-28 13:53:52
ORD-45CB880F,CUST-4756,PROD-905,デスク,7,$73.99,$517.91,2025-04-11 01:26:05
ORD-672784D2,CUST-2899,PROD-670,カレンダー,3,$14.57,$43.72,2024-11-28 10:33:06
ORD-D693A42E,CUST-4978,PROD-954,付箋,1,$603.41,$603.41,2025-03-14 23:21:50
ORD-3AFA7C1F,CUST-8033,PROD-977,冷蔵庫,6,$445.11,$2670.64,2025-08-06 01:01:38
ORD-B2FE8BB6,CUST-7767,PROD-242,イヤホン,9,$295.92,$2663.28,2024-11-07 21:15:04
ORD-9A1B72D0,CUST-4274,PROD-765,イヤホン,2,$85.37,$170.73,2024-09-28 15:56:52
ORD-24270EFA,CUST-3680,PROD-614,キーボード,8,$426.63,$3413.01,2025-01-31 22:29:29
ORD-84E3670F,CUST-1491,PROD-928,充電器,7,$373.74,$2616.18,2025-04-11 15:12:01
ORD-4E70913E,CUST-7306,PROD-502,ケーブル,7,$572.12,$4004.84,2025-03-29 16:08:49
ORD-99C605B7,CUST-5976,PROD-591,Webカメラ,9,$67.67,$609.06,2024-09-04 20:12:08
ORD-7C08D872,CUST-5034,PROD-262,クリアファイル,6,$511.47,$3068.8,2025-05-10 06:33:52
ORD-C0A095E9,CUST-9444,PROD-386,デスク,1,$171.53,$171.53,2025-07-26 19:29:38
ORD-B6A487F6,CUST-4294,PROD-800,時計,10,$46.37,$463.67,2024-09-23 09:20:16
ORD-B7455279,CUST-3834,PROD-783,掃除機,5,$30.3,$151.5,2025-01-11 21:52:12
ORD-22362F7C,CUST-4685,PROD-602,ファイル,4,$304.83,$1219.31,2025-05-22 22:15:37
ORD-FD9D1C24,CUST-4242,PROD-782,マウス,4,$139.03,$556.13,2024-10-12 05:38:55
ORD-A3C23EC7,CUST-5111,PROD-857,デスク,3,$605.63,$1816.88,2025-02-06 20:45:33
ORD-8C6C50A1,CUST-8343,PROD-805,デスク,7,$397.97,$2785.77,2025-04-12 13:58:51
ORD-8C0E148C,CUST-2607,PROD-696,デスク,1,$642.59,$642.59,2025-01-03 01:43:46
ORD-B9C8ED3B,CUST-5088,PROD-155,ファイル,7,$441.39,$3089.75,2024-11-20 23:23:30
ORD-D6EA1F12,CUST-8451,PROD-668,スマートフォン,8,$61.93,$495.41,2025-07-18 13:18:59
ORD-9ABD7073,CUST-3061,PROD-817,ノート,6,$135.94,$815.64,2024-12-11 19:05:47
ORD-C897D6C1,CUST-5653,PROD-969,洗濯機,5,$476.77,$2383.87,2025-03-08 14:35:10
ORD-A1077B5C,CUST-2183,PROD-612,本棚,3,$635.29,$1905.88,2024-11-22 23:43:26
ORD-0404A0AC,CUST-9279,PROD-343,カレンダー,9,$151.22,$1360.98,2025-06-05 15:30:51
ORD-6D33EC05,CUST-1065,PROD-830,イヤホン,6,$108.89,$653.36,2025-06-07 20:05:54
ORD-06A6D043,CUST-5530,PROD-701,定規,8,$437.31,$3498.51,2025-06-02 03:19:20
ORD-CB0E4C84,CUST-7777,PROD-374,電子レンジ,2,$218.37,$436.73,2025-04-22 16:27:23
ORD-ABC5C938,CUST-7552,PROD-843,キーボード,7,$310.95,$2176.67,2024-12-03 19:16:26
ORD-3DD6B340,CUST-8216,PROD-523,本棚,3,$447.35,$1342.06,2025-08-01 01:07:50
ORD-B8FD1EC1,CUST-3728,PROD-237,ペン,2,$499.21,$998.43,2025-04-11 02:28:47
ORD-D0686F11,CUST-6370,PROD-772,ハブ,10,$585.65,$5856.47,2025-04-15 02:07:35
ORD-341DEB88,CUST-1388,PROD-977,プリンター,10,$269.77,$2697.73,2025-03-24 14:25:22
ORD-E9110F2A,CUST-5317,PROD-694,LANケーブル,4,$589.57,$2358.29,2024-10-02 08:39:06
ORD-5D821D22,CUST-5194,PROD-858,デスクチェア,8,$422.99,$3383.89,2025-02-08 20:07:16
ORD-497EA825,CUST-7705,PROD-984,ノート,2,$634.07,$1268.15,2025-03-30 14:54:54
ORD-83A53499,CUST-4894,PROD-655,付箋,7,$303.27,$2122.91,2024-10-03 16:36:10
ORD-2F57CB0A,CUST-6569,PROD-116,タブレット,10,$82.33,$823.27,2024-12-06 12:46:42
ORD-7F97B956,CUST-7021,PROD-708,本棚,7,$654.16,$4579.12,2025-07-17 08:26:55
ORD-0560036B,CUST-8267,PROD-627,スピーカー,3,$185.33,$556.0,2024-09-28 11:40:56
ORD-82700075,CUST-6973,PROD-874,冷蔵庫,4,$338.55,$1354.19,2025-02-21 14:54:22
ORD-A21E907B,CUST-1250,PROD-219,冷蔵庫,5,$79.32,$396.6,2025-01-04 06:20:54
ORD-AFCEBBD1,CUST-3526,PROD-752,定規,1,$366.02,$366.02,2025-06-26 20:42:32
ORD-AB9E0FBE,CUST-7272,PROD-208,コーヒーメーカー,6,$589.97,$3539.8,2025-01-14 23:12:43
ORD-9A253A7A,CUST-4764,PROD-519,タブレット,9,$433.88,$3904.92,2025-02-20 10:52:48
ORD-C041930D,CUST-9763,PROD-142,はさみ,3,$3.95,$11.86,2024-09-02 16:59:50
ORD-6CA8366F,CUST-3291,PROD-129,ケーブル,4,$484.43,$1937.73,2024-09-21 11:56:27
ORD-EE14B4F8,CUST-9996,PROD-202,イヤホン,3,$13.3,$39.9,2025-08-09 20:54:09
ORD-D59EF370,CUST-7994,PROD-505,電卓,7,$195.43,$1367.99,2024-09-22 11:50:56
ORD-C70DABAF,CUST-8256,PROD-267,デスクトップPC,4,$568.57,$2274.29,2025-05-02 21:45:08
ORD-AF954E3B,CUST-8271,PROD-328,LANケーブル,5,$443.11,$2215.53,2025-01-09 07:24:12
ORD-69F833E6,CUST-4666,PROD-484,ファイル,7,$425.39,$2977.75,2024-12-17 20:39:33
ORD-38A5BFFD,CUST-1015,PROD-571,マウス,10,$552.89,$5528.93,2025-07-22 08:06:40
ORD-EF521B90,CUST-1041,PROD-455,ノート,6,$431.83,$2591.0,2025-06-16 00:39:57
ORD-3FD85817,CUST-5702,PROD-959,スピーカー,10,$359.88,$3598.8,2024-10-30 03:58:13
ORD-6080B252,CUST-9013,PROD-589,タブレット,6,$231.08,$1386.48,2024-08-29 09:46:01
ORD-08938F61,CUST-7407,PROD-938,はさみ,4,$528.53,$2114.11,2024-10-29 18:06:15
ORD-ADB412DE,CUST-4997,PROD-177,ノート,5,$637.55,$3187.73,2025-03-20 05:03:37
ORD-14BA1E56,CUST-1092,PROD-704,デスク,5,$375.32,$1876.6,2025-04-03 12:55:05
ORD-B7D97FFA,CUST-9727,PROD-607,ルーター,1,$663.11,$663.11,2024-09-06 03:55:57
ORD-2FDFD648,CUST-6796,PROD-629,カレンダー,7,$469.77,$3288.41,2025-08-15 22:46:56
ORD-BB8F342F,CUST-3040,PROD-159,USBメモリ,6,$188.88,$1133.28,2025-08-22 10:29:25
ORD-219039DE,CUST-2548,PROD-239,冷蔵庫,3,$372.45,$1117.34,2025-02-17 20:37:40
ORD-11E4F380,CUST-7874,PROD-230,デスクチェア,5,$436.16,$2180.8,2025-04-06 05:07:44
ORD-821BEE0B,CUST-9329,PROD-149,タブレット,10,$289.75,$2897.47,2025-03-12 15:15:17
ORD-458E213F,CUST-9448,PROD-152,電源タップ,1,$82.52,$82.52,2024-10-22 08:51:40
ORD-B8EF3C92,CUST-5814,PROD-495,モニター,6,$534.95,$3209.72,2025-05-22 16:38:41
ORD-A4E8EA3F,CUST-8648,PROD-887,ノートパソコン,1,$25.68,$25.68,2025-07-28 23:48:43
ORD-D40BE81F,CUST-2152,PROD-693,スマートフォン,1,$397.2,$397.2,2024-11-03 21:52:39
ORD-72B41F53,CUST-4434,PROD-631,カレンダー,6,$228.45,$1370.72,2024-09-05 11:22:33
ORD-CBD3DC96,CUST-7430,PROD-551,ケーブル,5,$639.87,$3199.37,2024-09-03 02:26:34
ORD-7DC71932,CUST-9128,PROD-389,ルーター,7,$661.52,$4630.64,2025-02-27 23:46:59
ORD-B62B3E8E,CUST-4800,PROD-939,電子レンジ,1,$487.83,$487.83,2024-10-20 04:04:34
ORD-A678F18E,CUST-5526,PROD-207,充電器,2,$505.23,$1010.45,2025-07-07 06:11:41
ORD-AF2334B0,CUST-9702,PROD-425,電子レンジ,7,$438.33,$3068.29,2024-10-06 11:58:24
ORD-6CF2BA61,CUST-2108,PROD-636,ケーブル,3,$98.76,$296.28,2024-11-12 16:31:28
ORD-EB73CAAB,CUST-4295,PROD-113,本棚,5,$113.3,$566.5,2024-12-22 22:34:06
ORD-07C2658B,CUST-9872,PROD-752,スイッチ,3,$316.56,$949.68,2024-11-13 17:00:52
ORD-56BD41B8,CUST-2110,PROD-206,キーボード,10,$576.74,$5767.4,2025-05-17 14:45:07
ORD-EF0B4093,CUST-1685,PROD-301,本棚,10,$265.67,$2656.73,2025-08-02 19:41:39
ORD-1EB50C79,CUST-1235,PROD-691,LANケーブル,3,$581.65,$1744.94,2024-12-01 02:51:08
ORD-F4893D67,CUST-5631,PROD-164,Webカメラ,6,$496.79,$2980.72,2025-02-17 00:13:10
ORD-B473B9D8,CUST-8347,PROD-736,洗濯機,10,$35.09,$350.93,2025-08-07 16:35:35
ORD-6DCB407C,CUST-4739,PROD-878,プリンター,4,$490.76,$1963.04,2024-12-30 14:08:37
ORD-3DB543C0,CUST-9884,PROD-826,はさみ,7,$412.5,$2887.5,2025-03-14 11:03:36
ORD-683FE561,CUST-7376,PROD-973,ホッチキス,1,$556.24,$556.24,2024-12-10 20:22:06
ORD-19C32731,CUST-7344,PROD-951,USBメモリ,9,$507.73,$4569.54,2025-05-23 23:12:00
ORD-08011816,CUST-6245,PROD-957,イヤホン,4,$273.99,$1095.95,2025-02-22 04:30:18
ORD-50223A78,CUST-1273,PROD-763,充電器,10,$538.01,$5380.13,2025-02-28 07:44:56
ORD-6B309C9F,CUST-8706,PROD-663,充電器,9,$406.27,$3656.46,2025-01-18 07:04:33
ORD-C179D57D,CUST-5698,PROD-397,スピーカー,1,$464.75,$464.75,2024-11-03 23:42:11
ORD-8089FE78,CUST-2637,PROD-622,スピーカー,7,$212.01,$1484.09,2024-10-27 16:09:20
ORD-B79BB66B,CUST-3639,PROD-807,電子レンジ,4,$557.01,$2228.05,2025-05-02 19:18:55
